"Date","Price","Open","High","Low","Vol.","Change %"
"07/28/2020","91.65","92.55","92.55","91.05","622.36K","-0.97%"
"07/27/2020","92.55","97.22","97.22","91.65","713.62K","-4.81%"
"07/24/2020","97.22","98.91","98.91","96.53","215.85K","-2.30%"
"07/23/2020","99.51","98.52","99.51","96.03","585.58K","0.96%"
"07/22/2020","98.57","99.41","99.51","98.57","244.79K","-0.80%"
"07/21/2020","99.36","99.81","99.81","99.31","476.62K","-0.15%"
"07/20/2020","99.51","99.91","99.91","98.76","283.27K","0.00%"
"07/17/2020","99.51","99.51","99.51","97.67","273.94K","0.00%"
"07/16/2020","99.51","99.51","101.70","99.31","697.40K","0.00%"
"07/15/2020","99.51","101.50","101.50","98.52","970.08K","-1.67%"
"07/14/2020","101.20","102.50","102.50","100.61","205.19K","-0.78%"
"07/13/2020","102.00","100.80","102.00","100.51","343.32K","1.49%"
"07/10/2020","100.51","102.89","102.89","100.11","1.01M","-1.46%"
"07/09/2020","102.00","102.50","102.99","101.60","821.15K","0.00%"
"07/08/2020","102.00","102.99","103.09","101.00","1.05M","-1.16%"
"07/07/2020","103.19","105.18","106.68","102.99","1.00M","-1.89%"
"07/06/2020","105.18","108.86","108.86","104.78","319.52K","-3.38%"
"07/03/2020","108.86","107.47","111.15","107.47","896.87K","1.77%"
"07/02/2020","106.97","104.29","107.27","102.99","1.07M","2.58%"
"07/01/2020","104.29","102.60","104.29","102.00","336.10K","1.75%"
"06/30/2020","102.50","103.49","103.49","101.50","952.91K","-0.96%"
"06/29/2020","103.49","105.38","105.38","102.00","786.99K","-2.35%"
"06/26/2020","105.98","104.59","106.28","103.69","421.95K","1.43%"
"06/25/2020","104.49","107.27","107.27","102.30","884.60K","-3.49%"
"06/24/2020","108.27","109.46","109.96","105.58","1.54M","0.74%"
"06/23/2020","107.47","103.59","110.36","103.09","3.16M","3.75%"
"06/22/2020","103.59","101.80","103.59","100.80","526.07K","1.76%"
"06/19/2020","101.80","102.50","103.49","101.80","894.89K","-0.68%"
"06/18/2020","102.50","102.99","103.39","100.01","584.66K","-0.19%"
"06/17/2020","102.70","103.99","105.28","102.30","1.27M","-0.29%"
"06/16/2020","102.99","100.70","104.88","100.70","565.68K","3.29%"
"06/15/2020","99.71","100.01","102.89","99.61","1.17M","-3.19%"
"06/11/2020","102.99","101.50","105.48","99.51","1.13M","0.98%"
